topology,scenario,k,delay,method,mean_mlu,p95_mlu,peak_mlu,overload_0p7,overload_0p9,mean_disturb,mean_decision_ms,sticky_applied_rate,recovery_time,delta_mean_pct,delta_p95_pct,delta_peak_pct,delta_disturb_pct,abl_delta_mean_vs_currapg_pct,abl_delta_p95_vs_currapg_pct,abl_delta_peak_vs_currapg_pct,n_steps
geant,normal,40,0,oracle,0.148243,0.178096,0.183307,0,0,0.050944,51.52,0.961,-1,-0.465,-0.267,-0.238,-39.099,+0.000,+0.000,+0.000,51
geant,normal,40,1,phase1,0.154483,0.187660,0.191432,0,0,0.094076,52.81,0.882,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,normal,40,1,current_apg,0.153267,0.185438,0.189140,0,0,0.086681,51.82,0.961,-1,-0.787,-1.184,-1.198,-7.861,+0.000,+0.000,+0.000,51
geant,normal,40,1,predictive,0.153267,0.185438,0.189140,0,0,0.086681,51.71,0.961,-1,-0.787,-1.184,-1.198,-7.861,+0.000,+0.000,+0.000,51
geant,normal,40,1,oracle,0.152964,0.185536,0.186329,0,0,0.054174,51.85,0.961,-1,-0.983,-1.132,-2.666,-42.415,-0.197,+0.053,-1.486,51
geant,normal,40,2,phase1,0.156789,0.189842,0.199763,0,0,0.094076,56.82,0.882,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,normal,40,2,current_apg,0.155454,0.188576,0.195273,0,0,0.086681,63.59,0.961,-1,-0.851,-0.667,-2.248,-7.861,+0.000,+0.000,+0.000,51
geant,normal,40,2,predictive,0.155454,0.188576,0.195273,0,0,0.086681,51.24,0.961,-1,-0.851,-0.667,-2.248,-7.861,+0.000,+0.000,+0.000,51
geant,normal,40,2,oracle,0.154865,0.186839,0.188297,0,0,0.054174,52.14,0.961,-1,-1.227,-1.582,-5.739,-42.415,-0.379,-0.921,-3.572,51
geant,spike_2x,10,0,phase1,0.170523,0.233753,0.236067,0,0,0.031983,48.30,0.824,8,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,spike_2x,10,0,current_apg,0.168552,0.233753,0.236067,0,0,0.014934,46.83,0.882,8,-1.156,+0.000,+0.000,-53.307,+0.000,+0.000,+0.000,51
geant,spike_2x,10,0,predictive,0.168552,0.233753,0.236067,0,0,0.014934,45.78,0.882,8,-1.156,+0.000,+0.000,-53.307,+0.000,+0.000,+0.000,51
geant,spike_2x,10,0,oracle,0.168552,0.233753,0.236067,0,0,0.014934,46.41,0.902,8,-1.156,+0.000,+0.000,-53.307,+0.000,+0.000,+0.000,51
geant,spike_2x,10,1,phase1,0.174813,0.236674,0.240815,0,0,0.034622,58.81,0.824,9,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,spike_2x,10,1,current_apg,0.173445,0.238227,0.245557,0,0,0.014934,45.97,0.863,8,-0.783,+0.656,+1.969,-56.867,+0.000,+0.000,+0.000,51
geant,spike_2x,10,1,predictive,0.173445,0.238227,0.245557,0,0,0.014934,46.07,0.882,8,-0.783,+0.656,+1.969,-56.867,+0.000,+0.000,+0.000,51
geant,spike_2x,10,1,oracle,0.173445,0.238227,0.245557,0,0,0.014934,47.67,0.882,8,-0.783,+0.656,+1.969,-56.867,+0.000,+0.000,+0.000,51
geant,spike_2x,10,2,phase1,0.177702,0.237727,0.243586,0,0,0.034622,45.24,0.824,10,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,spike_2x,10,2,current_apg,0.175829,0.242101,0.246865,0,0,0.014934,45.75,0.863,8,-1.054,+1.840,+1.346,-56.867,+0.000,+0.000,+0.000,51
geant,spike_2x,10,2,predictive,0.175829,0.242101,0.246865,0,0,0.014934,45.75,0.863,8,-1.054,+1.840,+1.346,-56.867,+0.000,+0.000,+0.000,51
geant,spike_2x,10,2,oracle,0.175829,0.242101,0.246865,0,0,0.014934,45.89,0.863,8,-1.054,+1.840,+1.346,-56.867,+0.000,+0.000,+0.000,51
geant,spike_2x,20,0,phase1,0.168474,0.233753,0.236067,0,0,0.021287,49.56,0.961,8,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,spike_2x,20,0,current_apg,0.166542,0.233753,0.236067,0,0,0.033184,54.11,0.961,8,-1.147,+0.000,-0.000,+55.890,+0.000,+0.000,+0.000,51
geant,spike_2x,20,0,predictive,0.166542,0.233753,0.236067,0,0,0.033184,50.26,0.961,8,-1.147,+0.000,-0.000,+55.890,+0.000,+0.000,+0.000,51
geant,spike_2x,20,0,oracle,0.166542,0.233753,0.236067,0,0,0.041261,49.49,0.961,8,-1.147,+0.000,-0.000,+93.834,-0.000,+0.000,+0.000,51
geant,spike_2x,20,1,phase1,0.174051,0.239180,0.251314,0,0,0.021287,49.44,0.961,8,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,spike_2x,20,1,current_apg,0.171422,0.235664,0.245002,0,0,0.033184,50.11,0.961,8,-1.511,-1.470,-2.511,+55.890,+0.000,+0.000,+0.000,51
geant,spike_2x,20,1,predictive,0.171422,0.235664,0.245002,0,0,0.033184,49.36,0.961,8,-1.511,-1.470,-2.511,+55.890,+0.000,+0.000,+0.000,51
geant,spike_2x,20,1,oracle,0.171422,0.235664,0.245002,0,0,0.033184,49.82,0.961,8,-1.511,-1.470,-2.511,+55.890,+0.000,+0.000,+0.000,51
geant,spike_2x,20,2,phase1,0.177118,0.244441,0.252428,0,0,0.021287,49.16,0.961,7,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,spike_2x,20,2,current_apg,0.174041,0.237115,0.246927,0,0,0.033184,49.43,0.961,8,-1.737,-2.997,-2.179,+55.890,+0.000,+0.000,+0.000,51
geant,spike_2x,20,2,predictive,0.174041,0.237115,0.246927,0,0,0.033184,49.62,0.961,8,-1.737,-2.997,-2.179,+55.890,+0.000,+0.000,+0.000,51
geant,spike_2x,20,2,oracle,0.175762,0.237115,0.246927,0,0,0.041261,49.87,0.961,8,-0.765,-2.997,-2.179,+93.834,+0.989,+0.000,+0.000,51
geant,spike_2x,40,0,phase1,0.165628,0.232473,0.235091,0,0,0.093455,51.59,0.882,8,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,spike_2x,40,0,current_apg,0.164735,0.232119,0.234984,0,0,0.062933,52.04,0.961,8,-0.539,-0.152,-0.046,-32.660,+0.000,+0.000,+0.000,51
geant,spike_2x,40,0,predictive,0.164735,0.232119,0.234984,0,0,0.080965,51.42,0.961,8,-0.539,-0.152,-0.046,-13.364,+0.000,+0.000,+0.000,51
geant,spike_2x,40,0,oracle,0.164735,0.232119,0.234984,0,0,0.053347,51.50,0.961,8,-0.539,-0.152,-0.046,-42.917,-0.000,-0.000,-0.000,51
geant,spike_2x,40,1,phase1,0.171299,0.234242,0.246983,0,0,0.093455,52.07,0.882,8,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,spike_2x,40,1,current_apg,0.169851,0.235613,0.243988,0,0,0.062933,50.82,0.961,8,-0.845,+0.585,-1.213,-32.660,+0.000,+0.000,+0.000,51
geant,spike_2x,40,1,predictive,0.170349,0.235613,0.243988,0,0,0.080965,50.78,0.961,8,-0.555,+0.585,-1.213,-13.364,+0.293,+0.000,+0.000,51
geant,spike_2x,40,1,oracle,0.170458,0.236679,0.253969,0,0,0.053347,50.68,0.961,8,-0.491,+1.040,+2.828,-42.917,+0.358,+0.452,+4.091,51
geant,spike_2x,40,2,phase1,0.174145,0.235681,0.248284,0,0,0.093455,50.59,0.882,8,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,spike_2x,40,2,current_apg,0.172165,0.237259,0.249995,0,0,0.062933,50.65,0.961,8,-1.137,+0.669,+0.689,-32.660,+0.000,+0.000,+0.000,51
geant,spike_2x,40,2,predictive,0.173216,0.237259,0.249995,0,0,0.080965,51.66,0.961,8,-0.533,+0.669,+0.689,-13.364,+0.611,+0.000,+0.000,51
geant,spike_2x,40,2,oracle,0.173437,0.241875,0.255538,0,0,0.053347,50.69,0.961,8,-0.407,+2.628,+2.922,-42.917,+0.739,+1.946,+2.217,51
geant,ramp_up,10,0,phase1,0.236154,0.316188,0.325302,0,0,0.051951,45.93,0.824,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,ramp_up,10,0,current_apg,0.236154,0.316188,0.325302,0,0,0.015243,47.89,0.961,-1,-0.000,+0.000,-0.000,-70.658,+0.000,+0.000,+0.000,51
geant,ramp_up,10,0,predictive,0.236154,0.316188,0.325302,0,0,0.015243,47.80,0.961,-1,-0.000,+0.000,-0.000,-70.658,+0.000,+0.000,+0.000,51
geant,ramp_up,10,0,oracle,0.236154,0.316188,0.325302,0,0,0.015243,47.71,0.961,-1,-0.000,+0.000,-0.000,-70.658,+0.000,+0.000,+0.000,51
geant,ramp_up,10,1,phase1,0.245097,0.327967,0.335730,0,0,0.051951,44.68,0.824,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,ramp_up,10,1,current_apg,0.243857,0.323631,0.336023,0,0,0.015243,47.53,0.961,-1,-0.506,-1.322,+0.087,-70.658,+0.000,+0.000,+0.000,51
geant,ramp_up,10,1,predictive,0.243857,0.323631,0.336023,0,0,0.015243,47.60,0.961,-1,-0.506,-1.322,+0.087,-70.658,+0.000,+0.000,+0.000,51
geant,ramp_up,10,1,oracle,0.243857,0.323631,0.336023,0,0,0.015243,48.01,0.961,-1,-0.506,-1.322,+0.087,-70.658,+0.000,+0.000,+0.000,51
geant,ramp_up,10,2,phase1,0.249242,0.328278,0.339604,0,0,0.028632,44.27,0.824,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,ramp_up,10,2,current_apg,0.248728,0.328289,0.339922,0,0,0.015243,46.36,0.922,-1,-0.206,+0.003,+0.093,-46.760,+0.000,+0.000,+0.000,51
geant,ramp_up,10,2,predictive,0.248728,0.328289,0.339922,0,0,0.015243,47.02,0.922,-1,-0.206,+0.003,+0.093,-46.760,+0.000,+0.000,+0.000,51
geant,ramp_up,10,2,oracle,0.248728,0.328289,0.339922,0,0,0.015243,47.69,0.941,-1,-0.206,+0.003,+0.093,-46.760,+0.000,+0.000,+0.000,51
geant,ramp_up,20,0,phase1,0.236154,0.316188,0.325302,0,0,0.025622,50.18,0.961,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,ramp_up,20,0,current_apg,0.234222,0.311518,0.320262,0,0,0.018074,49.05,0.961,-1,-0.818,-1.477,-1.549,-29.460,+0.000,+0.000,+0.000,51
geant,ramp_up,20,0,predictive,0.234222,0.311518,0.320262,0,0,0.018074,48.62,0.961,-1,-0.818,-1.477,-1.549,-29.460,+0.000,+0.000,+0.000,51
geant,ramp_up,20,0,oracle,0.234222,0.311518,0.320262,0,0,0.047202,48.58,0.961,-1,-0.818,-1.477,-1.549,+84.227,-0.000,-0.000,-0.000,51
geant,ramp_up,20,1,phase1,0.244729,0.325433,0.335385,0,0,0.025622,50.82,0.961,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,ramp_up,20,1,current_apg,0.242743,0.324279,0.330107,0,0,0.018074,49.06,0.961,-1,-0.812,-0.354,-1.574,-29.460,+0.000,+0.000,+0.000,51
geant,ramp_up,20,1,predictive,0.242743,0.324279,0.330107,0,0,0.018074,48.90,0.961,-1,-0.812,-0.354,-1.574,-29.460,+0.000,+0.000,+0.000,51
geant,ramp_up,20,1,oracle,0.242571,0.324396,0.329963,0,0,0.047202,49.03,0.961,-1,-0.882,-0.318,-1.617,+84.227,-0.071,+0.036,-0.044,51
geant,ramp_up,20,2,phase1,0.249560,0.328522,0.336720,0,0,0.025622,48.65,0.961,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,ramp_up,20,2,current_apg,0.248090,0.330275,0.332763,0,0,0.018074,48.59,0.961,-1,-0.589,+0.534,-1.175,-29.460,+0.000,+0.000,+0.000,51
geant,ramp_up,20,2,predictive,0.248090,0.330275,0.332763,0,0,0.018074,48.56,0.961,-1,-0.589,+0.534,-1.175,-29.460,+0.000,+0.000,+0.000,51
geant,ramp_up,20,2,oracle,0.247990,0.327275,0.333308,0,0,0.043604,49.95,0.961,-1,-0.629,-0.380,-1.013,+70.184,-0.040,-0.908,+0.164,51
geant,ramp_up,40,0,phase1,0.232458,0.309963,0.318687,0,0,0.107047,51.00,0.922,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,ramp_up,40,0,current_apg,0.232082,0.309486,0.318125,0,0,0.088202,50.56,0.961,-1,-0.161,-0.154,-0.176,-17.604,+0.000,+0.000,+0.000,51
geant,ramp_up,40,0,predictive,0.232082,0.309486,0.318125,0,0,0.088202,50.27,0.961,-1,-0.161,-0.154,-0.176,-17.604,+0.000,+0.000,+0.000,51
geant,ramp_up,40,0,oracle,0.232082,0.309486,0.318125,0,0,0.088202,50.13,0.961,-1,-0.161,-0.154,-0.176,-17.604,+0.000,+0.000,+0.000,51
geant,ramp_up,40,1,phase1,0.242487,0.324674,0.329269,0,0,0.074562,51.11,0.922,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,ramp_up,40,1,current_apg,0.241246,0.320262,0.330860,0,0,0.075678,51.22,0.961,-1,-0.512,-1.359,+0.483,+1.497,+0.000,+0.000,+0.000,51
geant,ramp_up,40,1,predictive,0.241246,0.320262,0.330860,0,0,0.075678,50.93,0.961,-1,-0.512,-1.359,+0.483,+1.497,+0.000,+0.000,+0.000,51
geant,ramp_up,40,1,oracle,0.240164,0.321796,0.329338,0,0,0.087682,50.98,0.961,-1,-0.958,-0.886,+0.021,+17.596,-0.449,+0.479,-0.460,51
geant,ramp_up,40,2,phase1,0.247816,0.326126,0.331698,0,0,0.105140,50.33,0.922,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,ramp_up,40,2,current_apg,0.245492,0.325731,0.333454,0,0,0.088202,54.52,0.961,-1,-0.938,-0.121,+0.529,-16.110,+0.000,+0.000,+0.000,51
geant,ramp_up,40,2,predictive,0.245492,0.325731,0.333454,0,0,0.088202,52.54,0.961,-1,-0.938,-0.121,+0.529,-16.110,+0.000,+0.000,+0.000,51
geant,ramp_up,40,2,oracle,0.245492,0.325731,0.333454,0,0,0.088202,51.63,0.961,-1,-0.938,-0.121,+0.529,-16.110,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,0,phase1,0.154364,0.192194,0.198120,0,0,0.034478,44.31,0.824,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,0,current_apg,0.152393,0.186610,0.189866,0,0,0.013854,45.24,0.863,-1,-1.277,-2.905,-4.166,-59.818,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,0,predictive,0.152393,0.186610,0.189866,0,0,0.013854,45.17,0.863,-1,-1.277,-2.905,-4.166,-59.818,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,0,oracle,0.152393,0.186610,0.189866,0,0,0.013854,45.57,0.882,-1,-1.277,-2.905,-4.166,-59.818,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,1,phase1,0.158027,0.191816,0.204311,0,0,0.039449,44.84,0.824,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,1,current_apg,0.156758,0.189562,0.197201,0,0,0.013854,45.78,0.863,-1,-0.803,-1.175,-3.480,-64.881,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,1,predictive,0.156758,0.189562,0.197201,0,0,0.013854,46.47,0.882,-1,-0.803,-1.175,-3.480,-64.881,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,1,oracle,0.156758,0.189562,0.197201,0,0,0.013854,46.07,0.882,-1,-0.803,-1.175,-3.480,-64.881,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,2,phase1,0.161412,0.201867,0.211437,0,0,0.034478,44.42,0.824,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,2,current_apg,0.158767,0.192767,0.198555,0,0,0.013854,45.25,0.863,-1,-1.638,-4.508,-6.093,-59.818,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,2,predictive,0.158767,0.192767,0.198555,0,0,0.013854,47.64,0.863,-1,-1.638,-4.508,-6.093,-59.818,+0.000,+0.000,+0.000,51
geant,flash_crowd,10,2,oracle,0.158767,0.192767,0.198555,0,0,0.013854,45.84,0.843,-1,-1.638,-4.508,-6.093,-59.818,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,0,phase1,0.152315,0.184729,0.189866,0,0,0.015264,49.25,0.961,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,0,current_apg,0.150383,0.180243,0.185302,0,0,0.042975,49.03,0.961,-1,-1.268,-2.428,-2.404,+181.552,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,0,predictive,0.150383,0.180243,0.185302,0,0,0.042975,48.98,0.961,-1,-1.268,-2.428,-2.404,+181.552,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,0,oracle,0.150383,0.180243,0.185302,0,0,0.051052,48.93,0.961,-1,-1.268,-2.428,-2.404,+234.467,-0.000,-0.000,+0.000,51
geant,flash_crowd,20,1,phase1,0.157269,0.192335,0.201223,0,0,0.015264,48.92,0.961,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,1,current_apg,0.154897,0.188600,0.190666,0,0,0.042975,48.86,0.961,-1,-1.508,-1.942,-5.247,+181.552,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,1,predictive,0.154897,0.188600,0.190666,0,0,0.042975,48.83,0.961,-1,-1.508,-1.942,-5.247,+181.552,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,1,oracle,0.154897,0.188600,0.190666,0,0,0.042975,48.89,0.961,-1,-1.508,-1.942,-5.247,+181.552,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,2,phase1,0.159872,0.196136,0.201430,0,0,0.015264,48.40,0.961,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,2,current_apg,0.157324,0.191465,0.200353,0,0,0.042975,51.82,0.961,-1,-1.594,-2.382,-0.535,+181.552,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,2,predictive,0.157324,0.191465,0.200353,0,0,0.042975,52.51,0.961,-1,-1.594,-2.382,-0.535,+181.552,+0.000,+0.000,+0.000,51
geant,flash_crowd,20,2,oracle,0.159045,0.197307,0.211371,0,0,0.051052,48.73,0.961,-1,-0.517,+0.597,+4.935,+234.467,+1.094,+3.051,+5.499,51
geant,flash_crowd,40,0,phase1,0.149469,0.178709,0.183743,0,0,0.093665,50.76,0.882,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,flash_crowd,40,0,current_apg,0.148576,0.178573,0.183743,0,0,0.086642,50.67,0.961,-1,-0.598,-0.076,-0.000,-7.499,+0.000,+0.000,+0.000,51
geant,flash_crowd,40,0,predictive,0.148576,0.178573,0.183743,0,0,0.086642,50.85,0.961,-1,-0.598,-0.076,-0.000,-7.499,+0.000,+0.000,+0.000,51
geant,flash_crowd,40,0,oracle,0.148576,0.178573,0.183743,0,0,0.054115,50.75,0.961,-1,-0.598,-0.076,-0.000,-42.225,-0.000,-0.000,+0.000,51
geant,flash_crowd,40,1,phase1,0.153161,0.185691,0.191335,0,0,0.083239,51.42,0.882,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,flash_crowd,40,1,current_apg,0.152894,0.185554,0.191988,0,0,0.049478,54.29,0.961,-1,-0.174,-0.074,+0.342,-40.559,+0.000,+0.000,+0.000,51
geant,flash_crowd,40,1,predictive,0.152894,0.185554,0.191988,0,0,0.049478,51.19,0.961,-1,-0.174,-0.074,+0.342,-40.559,+0.000,+0.000,+0.000,51
geant,flash_crowd,40,1,oracle,0.153242,0.185408,0.188217,0,0,0.050958,56.10,0.961,-1,+0.053,-0.153,-1.629,-38.781,+0.228,-0.079,-1.964,51
geant,flash_crowd,40,2,phase1,0.155226,0.188294,0.192780,0,0,0.083239,58.42,0.882,-1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
geant,flash_crowd,40,2,current_apg,0.155357,0.187279,0.191563,0,0,0.049756,52.72,0.961,-1,+0.084,-0.539,-0.631,-40.225,+0.000,+0.000,+0.000,51
geant,flash_crowd,40,2,predictive,0.155357,0.187279,0.191563,0,0,0.049756,52.83,0.961,-1,+0.084,-0.539,-0.631,-40.225,+0.000,+0.000,+0.000,51
geant,flash_crowd,40,2,oracle,0.155357,0.187279,0.191563,0,0,0.049756,50.92,0.961,-1,+0.084,-0.539,-0.631,-40.225,+0.000,+0.000,+0.000,51
sprintlink,normal,10,0,phase1,879.604004,1106.960596,1136.444990,31,11,0.000966,87.43,0.941,17,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,normal,10,0,current_apg,847.644967,1106.960596,1136.444990,24,8,0.001249,79.94,0.902,17,-3.633,+0.000,+0.000,+29.292,+0.000,+0.000,+0.000,51
sprintlink,normal,10,0,predictive,847.644967,1106.960596,1136.444990,24,8,0.001249,79.96,0.902,17,-3.633,+0.000,+0.000,+29.292,+0.000,+0.000,+0.000,51
sprintlink,normal,10,0,oracle,847.644967,1106.960596,1136.444990,24,8,0.001249,80.90,0.902,17,-3.633,+0.000,+0.000,+29.292,+0.000,+0.000,+0.000,51
sprintlink,normal,10,1,phase1,875.345542,1100.011675,1132.401419,31,11,0.000966,78.98,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,normal,10,1,current_apg,843.503159,1100.011675,1132.401419,24,7,0.001249,76.90,0.902,1,-3.638,+0.000,+0.000,+29.292,+0.000,+0.000,+0.000,51
sprintlink,normal,10,1,predictive,843.503159,1100.011675,1132.401419,24,7,0.001249,74.12,0.902,1,-3.638,+0.000,+0.000,+29.292,+0.000,+0.000,+0.000,51
sprintlink,normal,10,1,oracle,843.503159,1100.011675,1132.401419,24,7,0.001249,87.64,0.902,1,-3.638,+0.000,+0.000,+29.292,+0.000,+0.000,+0.000,51
sprintlink,normal,10,2,phase1,872.250409,1086.679633,1132.401419,31,10,0.000966,81.56,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,normal,10,2,current_apg,840.513538,1086.679633,1132.401419,24,6,0.001249,82.34,0.902,1,-3.639,+0.000,+0.000,+29.292,+0.000,+0.000,+0.000,51
sprintlink,normal,10,2,predictive,840.513538,1086.679633,1132.401419,24,6,0.001249,82.92,0.902,1,-3.639,+0.000,+0.000,+29.292,+0.000,+0.000,+0.000,51
sprintlink,normal,10,2,oracle,840.513538,1086.679633,1132.401419,24,6,0.001249,100.60,0.902,1,-3.639,+0.000,+0.000,+29.292,+0.000,+0.000,+0.000,51
sprintlink,normal,20,0,phase1,835.131407,1077.156305,1102.974201,27,10,0.002259,83.55,0.941,17,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,normal,20,0,current_apg,814.210423,1053.504769,1078.145762,24,12,0.002083,82.43,0.922,1,-2.505,-2.196,-2.251,-7.804,+0.000,+0.000,+0.000,51
sprintlink,normal,20,0,predictive,814.210423,1053.504769,1078.145762,24,12,0.002083,85.66,0.922,1,-2.505,-2.196,-2.251,-7.804,+0.000,+0.000,+0.000,51
sprintlink,normal,20,0,oracle,814.210423,1053.504769,1078.145762,24,12,0.002083,85.81,0.922,1,-2.505,-2.196,-2.251,-7.804,+0.000,+0.000,+0.000,51
sprintlink,normal,20,1,phase1,831.171565,1067.879790,1101.165988,27,10,0.002259,87.66,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,normal,20,1,current_apg,810.104685,1043.360252,1078.145762,24,11,0.002083,82.32,0.922,1,-2.535,-2.296,-2.091,-7.804,+0.000,+0.000,+0.000,51
sprintlink,normal,20,1,predictive,810.104685,1043.360252,1078.145762,24,11,0.002083,84.82,0.922,1,-2.535,-2.296,-2.091,-7.804,+0.000,+0.000,+0.000,51
sprintlink,normal,20,1,oracle,810.104685,1043.360252,1078.145762,24,11,0.002083,82.65,0.922,1,-2.535,-2.296,-2.091,-7.804,+0.000,+0.000,+0.000,51
sprintlink,normal,20,2,phase1,828.235936,1057.932827,1101.165988,27,10,0.002259,82.85,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,normal,20,2,current_apg,807.145126,1032.019389,1078.145762,24,10,0.002083,83.52,0.922,1,-2.546,-2.449,-2.091,-7.804,+0.000,+0.000,+0.000,51
sprintlink,normal,20,2,predictive,807.145126,1032.019389,1078.145762,24,10,0.002083,88.67,0.922,1,-2.546,-2.449,-2.091,-7.804,+0.000,+0.000,+0.000,51
sprintlink,normal,20,2,oracle,807.145126,1032.019389,1078.145762,24,10,0.002083,85.68,0.922,1,-2.546,-2.449,-2.091,-7.804,+0.000,+0.000,+0.000,51
sprintlink,normal,40,0,phase1,814.210423,1053.504769,1078.145762,24,12,0.012251,80.48,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,normal,40,0,current_apg,814.210423,1053.504769,1078.145762,24,12,0.011520,77.96,0.922,1,+0.000,+0.000,+0.000,-5.965,+0.000,+0.000,+0.000,51
sprintlink,normal,40,0,predictive,814.210423,1053.504769,1078.145762,24,12,0.011520,78.17,0.922,1,+0.000,+0.000,+0.000,-5.965,+0.000,+0.000,+0.000,51
sprintlink,normal,40,0,oracle,814.210423,1053.504769,1078.145762,24,12,0.011520,81.04,0.922,1,+0.000,+0.000,+0.000,-5.965,+0.000,+0.000,+0.000,51
sprintlink,normal,40,1,phase1,810.104685,1043.360252,1078.145762,24,11,0.012251,79.50,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,normal,40,1,current_apg,810.104685,1043.360252,1078.145762,24,11,0.011520,82.23,0.922,1,+0.000,+0.000,+0.000,-5.965,+0.000,+0.000,+0.000,51
sprintlink,normal,40,1,predictive,810.104685,1043.360252,1078.145762,24,11,0.011520,79.15,0.922,1,+0.000,+0.000,+0.000,-5.965,+0.000,+0.000,+0.000,51
sprintlink,normal,40,1,oracle,810.104685,1043.360252,1078.145762,24,11,0.011520,78.21,0.922,1,+0.000,+0.000,+0.000,-5.965,+0.000,+0.000,+0.000,51
sprintlink,normal,40,2,phase1,807.145126,1032.019389,1078.145762,24,10,0.012251,78.28,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,normal,40,2,current_apg,807.145126,1032.019389,1078.145762,24,10,0.011520,78.23,0.922,1,+0.000,+0.000,+0.000,-5.965,+0.000,+0.000,+0.000,51
sprintlink,normal,40,2,predictive,807.145126,1032.019389,1078.145762,24,10,0.011520,81.65,0.922,1,+0.000,+0.000,+0.000,-5.965,+0.000,+0.000,+0.000,51
sprintlink,normal,40,2,oracle,807.145126,1032.019389,1078.145762,24,10,0.011520,79.30,0.922,1,+0.000,+0.000,+0.000,-5.965,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,0,phase1,891.674094,1151.391164,1179.178650,24,13,0.001182,92.49,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
